2022-06-30,3.62,3.8,3.03,3.12,1441298,492381791.0
2022-07-31,3.12,3.4,2.53,2.56,1957981,564504467.0
2022-08-31,2.55,2.94,2.42,2.66,2783805,766233411.0
2022-09-30,2.64,3.71,2.55,2.81,6390581,2079868938.0
2022-10-31,2.77,2.87,2.5,2.56,2826359,768612397.0
2022-11-30,2.57,3.34,2.54,2.94,4703015,1389962247.0
2022-12-31,2.94,3.03,2.58,2.6,2513141,708546568.0
2023-01-31,2.58,2.75,2.56,2.71,812280,214926688.0
2023-02-28,2.7,2.92,2.6,2.78,1862026,510485780.0
2023-03-31,2.77,2.86,1.94,2.01,4298884,981056686.0
2023-04-30,1.97,2.37,1.92,2.06,2533278,540133335.0
2023-06-30,2.16,2.16,2.14,2.16,57415,12397558.0
2023-07-31,2.24,2.5,2.06,2.14,1072937,242261068.0
2023-08-31,2.14,2.26,1.99,2.09,1103501,234618008.0
2023-09-30,2.1,2.29,1.98,2.1,1345666,287150152.0
2023-10-31,2.11,2.13,1.79,1.88,610218,119438290.0
2023-11-30,1.88,2.11,1.83,2.02,1223915,242107322.0
2023-12-31,2.01,2.03,1.79,1.82,576845,109580792.0
2024-01-31,1.82,1.88,1.32,1.32,715710,116725105.0
2024-02-29,1.25,1.66,1.19,1.56,1021699,140375302.0
2024-03-31,1.57,1.94,1.55,1.7,807245,144477090.0
2024-04-30,1.68,1.71,1.17,1.3,586741,79610844.0
2024-05-31,1.37,1.37,1.03,1.14,1092875,124850881.0
2024-06-30,1.15,1.2,0.85,0.85,890945,92221442.0
2024-07-31,0.89,1.29,0.88,1.24,1606236,171602821.0
2024-08-31,1.22,1.7,1.21,1.49,1946461,289728388.0
2024-09-30,1.48,1.54,0.96,1.13,2959956,329463737.0
2024-10-31,1.18,1.46,1.02,1.46,3722823,427275777.0
2024-11-30,1.53,1.56,1.31,1.32,2389873,335234237.0
2025-01-31,1.39,1.98,1.39,1.94,1189342,222459638.0
2025-02-28,2.04,2.64,2.0,2.34,4954333,1150183006.0
2025-03-31,2.4,2.54,2.04,2.17,2978703,669219836.0
2025-04-30,2.15,2.49,1.91,2.29,2370238,522091625.0
2025-05-31,2.4,2.46,2.16,2.35,2386476,554692709.0
