2022-06-30,10.86,11.4,10.09,11.1,1057318,1143858823.0
2022-07-31,11.12,12.77,11.05,11.73,1380071,1655562825.0
2022-08-31,11.67,12.8,11.17,11.81,839232,1029367661.0
2022-09-30,11.83,12.43,10.76,11.46,579175,681876054.0
2022-10-31,11.45,11.8,9.61,10.03,400777,439431007.0
2022-11-30,9.9,11.04,9.89,10.76,428035,456189368.0
2022-12-31,10.85,11.97,10.23,10.96,807219,911501154.0
2023-01-31,10.87,10.96,10.2,10.66,361259,383504465.0
2023-02-28,10.77,11.36,10.66,10.89,451684,503128618.0
2023-03-31,10.89,10.95,9.85,10.15,399325,422016276.0
2023-04-30,10.12,10.15,8.97,9.78,325892,319622352.0
2023-05-31,9.68,10.69,9.39,9.44,424870,433606855.0
2023-06-30,9.38,10.19,9.33,9.82,270491,267631097.0
2023-07-31,9.81,10.66,9.35,10.6,424363,432489393.0
2023-08-31,10.5,10.8,9.48,9.5,522518,526677414.0
2023-09-30,9.5,9.85,9.12,9.36,449306,429400372.0
2023-10-31,9.36,9.42,8.46,8.9,311048,282073464.0
2023-11-30,8.9,9.98,8.88,9.6,533787,504502455.0
2023-12-31,9.51,9.98,8.93,9.34,468762,453959739.0
2024-01-31,9.33,9.96,7.58,7.68,601100,551490793.0
2024-02-29,7.62,8.22,5.22,6.86,760895,500572639.0
2024-03-31,6.89,7.46,6.42,7.2,492065,346197281.0
2024-04-30,7.3,10.36,6.38,6.66,1803177,1385773133.0
2024-05-31,6.66,7.22,6.46,6.52,704362,489590843.0
2024-06-30,6.56,6.56,5.42,5.65,455611,268895798.0
2024-07-31,5.65,6.13,5.08,5.6,487757,267047133.0
2024-08-31,5.56,6.17,5.06,5.41,727110,408754185.0
2024-09-30,5.39,6.67,5.17,6.59,613234,345941704.0
2024-10-31,7.23,7.23,5.93,6.84,757775,488233493.0
2024-11-30,6.88,8.49,6.5,7.8,1468792,1078059167.0
2024-12-31,7.79,9.85,6.71,9.3,3340404,2835871758.0
2025-01-31,9.0,10.23,7.2,8.0,2899608,2427886336.0
2025-02-28,8.08,9.3,7.86,8.63,1394789,1216541242.0
2025-03-31,8.58,9.65,8.02,8.93,1323194,1174362771.0
2025-04-30,9.02,10.46,7.88,9.48,3510577,3334078359.0
2025-05-31,9.54,10.69,9.37,9.98,1559854,1565796156.0
