2022-06-30,70.77,88.47,69.19,83.37,239535,1948515732.0
2022-07-31,83.79,86.97,67.97,68.47,273432,2095021364.0
2022-08-31,67.47,77.34,62.97,70.42,228084,1590373491.0
2022-09-30,69.7,74.45,53.65,60.29,214832,1430373064.0
2022-10-31,59.98,66.33,50.71,60.0,237219,1455502552.0
2022-11-30,59.28,76.48,57.07,73.01,834029,5758144619.0
2022-12-31,74.78,74.79,48.49,51.61,1067917,7026702062.0
2023-01-31,51.57,62.74,50.97,58.67,302639,1777776572.0
2023-02-28,58.67,60.47,51.77,54.25,262093,1503677167.0
2023-03-31,53.96,54.46,38.14,39.07,467387,2117984012.0
2023-04-30,38.89,42.91,32.77,35.49,542312,2194606196.0
2023-05-31,35.55,36.19,31.57,33.61,328779,1142324029.0
2023-06-30,33.8,35.95,28.92,30.21,434014,1427231285.0
2023-07-31,30.04,31.11,28.55,30.8,219116,659560147.0
2023-08-31,30.85,31.4,25.47,26.87,331704,942155008.0
2023-09-30,26.71,29.3,25.71,28.57,235515,652468137.0
2023-10-31,28.57,35.4,28.5,33.06,522621,1653608975.0
2023-11-30,33.03,41.21,31.74,38.03,681082,2510984323.0
2023-12-31,38.28,38.44,30.74,31.74,403332,1359704548.0
2024-01-31,31.76,32.12,22.11,22.27,342231,935063257.0
2024-02-29,22.05,26.88,17.3,24.68,457948,1056280695.0
2024-03-31,24.47,25.96,22.18,23.02,356901,867157881.0
2024-04-30,22.88,29.69,22.61,27.68,645885,1667134790.0
2024-05-31,28.27,28.87,22.21,22.73,415148,1074804811.0
2024-06-30,22.61,22.62,19.27,19.73,281357,596477567.0
2024-07-31,19.44,20.66,17.94,20.6,284246,557274347.0
2024-08-31,20.6,21.35,18.62,20.22,241134,488627298.0
2024-09-30,20.22,24.3,16.67,24.14,248479,483836383.0
2024-10-31,28.9,28.9,20.62,23.59,554179,1337693384.0
2024-11-30,23.4,29.51,22.48,24.02,471570,1188956160.0
2024-12-31,24.07,26.08,22.01,22.02,290302,704935039.0
2025-01-31,22.09,22.24,19.13,20.02,253245,523345742.0
2025-02-28,20.19,23.29,19.5,21.95,455244,986827652.0
2025-03-31,21.95,24.77,21.86,24.17,551706,1307602174.0
2025-04-30,24.05,25.95,20.31,21.92,587218,1383919937.0
2025-05-31,21.91,22.73,20.9,21.79,248235,547900275.0
