2022-07-03,20.37,21.95,19.66,21.73,136000,336412405.0
2022-07-10,21.91,22.91,21.38,21.7,89759,232548981.0
2022-07-17,21.7,22.13,20.4,21.69,87893,215646768.0
2022-07-24,21.68,22.06,21.2,21.42,53023,130898267.0
2022-07-31,21.42,22.19,21.11,21.95,69594,171483439.0
2022-08-07,21.65,21.74,18.6,19.88,124730,287999162.0
2022-08-14,19.85,21.07,19.56,20.7,57474,135440755.0
2022-08-21,20.7,21.06,20.23,20.7,44467,105203489.0
2022-08-28,20.85,20.9,17.86,18.0,124404,274833382.0
2022-09-04,17.93,19.85,17.55,18.44,99291,216978005.0
2022-09-11,18.42,19.51,18.21,19.03,53343,117579761.0
2022-09-18,19.03,20.47,18.62,20.15,52703,117990095.0
2022-09-25,20.37,20.39,18.92,19.25,43771,98756136.0
2022-10-02,18.91,19.17,17.6,18.7,44595,94494039.0
2022-10-16,18.03,20.16,16.92,19.18,66678,142764107.0
2022-10-23,19.01,20.4,19.01,19.98,54537,124886229.0
2022-10-30,20.09,21.11,18.03,19.12,129436,297076514.0
2022-11-06,19.24,20.59,18.51,20.32,100596,228574443.0
2022-11-13,20.49,20.86,19.8,20.17,45195,105356145.0
2022-11-20,20.26,21.5,19.25,19.33,76804,179635124.0
2022-11-27,19.24,21.0,18.85,20.85,88894,204948069.0
2022-12-04,21.1,22.5,20.39,21.78,105332,259063780.0
2022-12-11,22.19,22.85,20.89,21.05,92634,230681718.0
2022-12-18,21.1,21.5,20.11,20.24,66543,158811902.0
2022-12-25,20.23,20.42,18.71,18.9,50421,113433372.0
2023-01-01,18.71,20.1,18.71,20.1,40140,91061984.0
2023-01-08,19.55,21.15,19.55,20.76,50049,118019736.0
2023-01-15,20.87,21.68,20.3,20.67,64924,155437630.0
2023-01-22,20.83,21.59,20.46,21.42,36178,86652200.0
2023-02-05,21.6,22.28,21.2,22.0,52194,129431637.0
2023-02-12,22.09,22.9,21.63,21.84,73827,185760970.0
2023-02-19,21.95,22.88,21.4,21.52,69905,175998792.0
2023-02-26,21.49,23.91,21.18,22.87,73848,190664888.0
2023-03-05,22.78,23.6,22.21,22.87,74738,192644134.0
2023-03-12,23.13,24.97,22.78,23.93,85604,232295916.0
2023-03-19,24.04,27.23,23.77,26.73,118801,333470601.0
2023-03-26,26.45,26.75,24.6,24.78,69702,200018119.0
2023-04-02,24.7,26.5,24.39,25.49,65675,185294320.0
2023-04-09,25.5,25.5,23.14,23.49,62282,167935062.0
2023-04-16,23.33,23.97,22.48,23.07,79287,206765861.0
2023-04-23,23.02,24.3,21.9,22.83,116778,304050072.0
2023-04-30,22.68,24.59,21.52,24.26,124331,323421970.0
2023-05-07,24.48,25.0,24.15,24.89,42901,118809361.0
