2022-07-03,2.51,2.64,2.49,2.62,682828,175396557.0
2022-07-10,2.62,2.63,2.51,2.58,464174,119110617.0
2022-07-17,2.58,2.62,2.46,2.47,581959,147834770.0
2022-07-24,2.47,2.7,2.46,2.64,701985,182575358.0
2022-07-31,2.64,2.73,2.61,2.68,506101,134699558.0
2022-08-07,2.69,2.7,2.49,2.59,538268,137981550.0
2022-08-14,2.57,2.88,2.56,2.79,570598,153368265.0
2022-08-21,2.78,2.83,2.7,2.76,588670,162199986.0
2022-08-28,2.76,2.85,2.69,2.72,582674,161666505.0
2022-09-04,2.7,2.95,2.66,2.93,801928,227628787.0
2022-09-11,2.93,2.95,2.76,2.79,545157,155652213.0
2022-09-18,2.8,2.88,2.63,2.64,481586,134140518.0
2022-09-25,2.67,2.7,2.54,2.58,474830,124898444.0
2022-10-02,2.56,2.58,2.39,2.42,383307,95289236.0
2022-10-16,2.44,2.49,2.31,2.48,358751,86341003.0
2022-10-23,2.47,2.57,2.45,2.51,340165,85691784.0
2022-10-30,2.5,2.57,2.39,2.45,435953,108792817.0
2022-11-06,2.43,2.53,2.43,2.5,549875,136667627.0
2022-11-13,2.51,2.69,2.49,2.63,962881,250981081.0
2022-11-20,2.63,2.79,2.62,2.69,524992,140776874.0
2022-11-27,2.7,2.72,2.58,2.63,509214,134617632.0
2022-12-04,2.6,2.74,2.56,2.69,550865,146179054.0
2022-12-11,2.7,2.75,2.64,2.69,578336,155928655.0
2022-12-18,2.69,2.71,2.6,2.62,477188,127054557.0
2022-12-25,2.61,2.65,2.48,2.53,409661,104637158.0
2023-01-01,2.54,2.56,2.44,2.5,343906,85916211.0
2023-01-08,2.49,2.66,2.48,2.57,437329,113648588.0
2023-01-15,2.58,2.62,2.49,2.54,320925,81780731.0
2023-01-22,2.55,2.62,2.51,2.61,406632,104375750.0
2023-02-05,2.64,2.74,2.61,2.68,592621,158646257.0
2023-02-12,2.69,2.84,2.67,2.77,604765,165269016.0
2023-02-19,2.79,2.82,2.7,2.76,533621,147783062.0
2023-02-26,2.76,2.83,2.73,2.75,456991,126693442.0
2023-03-05,2.75,2.84,2.68,2.79,570644,158604335.0
2023-03-12,2.79,2.82,2.72,2.74,526840,145868419.0
